id,complaint_id,raw_text,address,ward_name,ward_id,zone,category,urgency_score,status,officer_id,department,filed_date,resolved_date,resolution_days,is_fake_resolution,is_affluent_ward,source,predicted_category,confidence,ai_urgency_score,latitude,longitude
259.0,SYN3B5411,Construction work near KR Puram happening at night beyond 10 PM for past 25 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"65, Sarjapur Road, KR Puram, Bengaluru",KR Puram,94.0,East,Noise,11.0,resolved,OFF859,Health,2025-12-01 12:55:24,2026-01-22 12:55:24,52.0,True,False,synthetic,,,,,
260.0,SYNC429BD,Vendor encroachment near auto stand spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"90, Old Airport Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Encroachment,28.0,open,,Town Planning,2025-12-08 12:55:24,,,False,True,synthetic,,,,,
261.0,REAL001,"Lots of mosquitoes in our area, dengue risk increasing. Immediate fogging required. This is a health emergency.",1st cross Chowdhiya Block RT Nagar near Siddhartha school,RT Nagar,25.0,North,Sanitation,64.0,open,,SWM,2025-03-20 12:55:24,,,False,False,real,,,,,
262.0,SYN3174EF,Auto repair workshop on Panathur Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"298, Panathur Road, KR Puram, Bengaluru",KR Puram,94.0,East,Noise,38.0,resolved,OFF873,Health,2026-01-08 12:55:24,2026-02-14 12:55:24,37.0,False,False,synthetic,,,,,
263.0,SYN8C3F66,Deep crater near bus terminus on Hennur Road filled with rainwater. Looks like normal puddle but is actually 2 feet deep. Already caused 2 bike accidents this week.,"265, Hennur Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Road,86.0,resolved,OFF846,Engineering,2025-12-15 12:55:24,2026-01-21 12:55:24,37.0,False,False,synthetic,,,,,
264.0,SYN528222,Water supply timing in Sadashivanagar is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"56, 100 Feet Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Water,24.0,open,,BWSSB,2025-12-05 12:55:24,,,False,True,synthetic,,,,,
265.0,SYN144807,Storm drain on Residency Road overflowing during rains. Sewage water entering houses in low lying area. Ground floor residents severely affected every monsoon.,"171, Residency Road, KR Puram, Bengaluru",KR Puram,94.0,East,Drainage,42.0,open,,Engineering,2026-02-12 12:55:24,,,False,False,synthetic,,,,,
266.0,SYN6336E2,Vendor encroachment near primary health centre spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"265, HAL Airport Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Encroachment,10.0,resolved,OFF941,Town Planning,2026-02-08 12:55:24,2026-02-27 12:55:24,19.0,False,True,synthetic,,,,,
267.0,SYNEBB10D,Electricity bill doubled without any increase in consumption. Meter tampering suspected. BESCOM officials dismissing complaint without proper investigation.,"138, 100 Feet Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Electricity,25.0,open,,BESCOM,2025-11-20 12:55:24,,,False,False,synthetic,,,,,
268.0,SYN5538AF,Streetlight not working on 8th Cross near BBMP park for past 58 days. Area is completely dark at night. Women and elderly residents afraid to step out.,"231, 8th Cross, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Road,49.0,resolved,OFF582,Engineering,2025-11-26 12:55:24,2025-12-25 12:55:24,29.0,False,False,synthetic,,,,,
269.0,SYN8D4F0A,Diesel generator at commercial building on Borewell Road running all night creating unbearable noise. Air and noise pollution affecting residents of Sadashivanagar.,"149, Borewell Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Noise,10.0,open,,Health,2026-02-17 12:55:24,,,False,True,synthetic,,,,,
270.0,SYN733574,Construction debris dumped on 80 Feet Road for 3 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"113, 80 Feet Road, Channasandra, Bengaluru",Channasandra,92.0,East,Road,51.0,open,,Engineering,2026-01-19 12:55:24,,,False,False,synthetic,,,,,
271.0,SYNC2B387,Unauthorized event hall near Chikkabettahalli conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"217, 100 Feet Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Noise,40.0,resolved,OFF376,Health,2026-01-16 12:55:24,2026-03-07 12:55:24,50.0,False,False,synthetic,,,,,
272.0,SYN12B673,Diesel generator at commercial building on Sarjapur Road running all night creating unbearable noise. Air and noise pollution affecting residents of Marathahalli.,"199, Sarjapur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Noise,24.0,resolved,OFF830,Health,2025-11-12 12:55:24,2026-03-11 12:55:24,119.0,False,False,synthetic,,,,,
273.0,SYN6281BE,Hanging live electric wire near HAL Airport Road close to bus stop for 30 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"170, HAL Airport Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Electricity,70.0,resolved,OFF577,BESCOM,2026-02-05 12:55:24,2026-02-21 12:55:24,16.0,False,False,synthetic,,,,,
274.0,SYN0AEB7A,Water pipe burst near primary health centre on Residency Road. Massive water wastage happening for 39 days. Road also getting damaged due to water logging.,"189, Residency Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Water,64.0,resolved,OFF271,BWSSB,2026-02-13 12:55:24,2026-02-16 12:55:24,3.0,False,True,synthetic,,,,,
275.0,SYNE0D064,Diesel generator at commercial building on Outer Ring Road running all night creating unbearable noise. Air and noise pollution affecting residents of Nagawara.,"38, Outer Ring Road, Nagawara, Bengaluru",Nagawara,24.0,North,Noise,37.0,open,,Health,2026-02-06 12:55:24,,,False,False,synthetic,,,,,
276.0,SYN0DDE8B,Diesel generator at commercial building on Old Airport Road running all night creating unbearable noise. Air and noise pollution affecting residents of Channasandra.,"184, Old Airport Road, Channasandra, Bengaluru",Channasandra,92.0,East,Noise,10.0,open,,Health,2025-11-25 12:55:24,,,False,False,synthetic,,,,,
277.0,SYNB10695,Naala encroachment near 3rd Block Main Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 50 days.,"10, 3rd Block Main Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Encroachment,25.0,open,,Town Planning,2025-12-28 12:55:24,,,False,False,synthetic,,,,,
278.0,SYNFFFF2B,Power cuts in Sadashivanagar every day for 46 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"216, Mysore Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Electricity,21.0,resolved,OFF554,BESCOM,2026-01-02 12:55:24,2026-01-04 12:55:24,2.0,False,True,synthetic,,,,,
279.0,SYNA5D064,Encroachment on BDA formed road near Dasarahalli. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"274, Mysore Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Encroachment,11.0,open,,Town Planning,2025-12-12 12:55:24,,,False,False,synthetic,,,,,
280.0,SYN297FAF,Electricity bill doubled without any increase in consumption. Meter tampering suspected. BESCOM officials dismissing complaint without proper investigation.,"191, Hosur Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Electricity,25.0,open,,BESCOM,2025-12-25 12:55:24,,,False,False,synthetic,,,,,
281.0,SYN210ED4,Kere bund near metro station encroached by unauthorized construction. Lake area shrinking. Already filed complaint with BBMP and lake authority but no action.,"78, Outer Ring Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Encroachment,30.0,open,,Town Planning,2025-12-19 12:55:24,,,False,False,synthetic,,,,,
282.0,SYN78E245,Overflowing garbage bin near bus stop on 1st Main Road has not been emptied for 14 days. Terrible stench affecting entire locality. Stray animals scattering garbage.,"145, 1st Main Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Sanitation,54.0,resolved,OFF892,SWM,2026-02-12 12:55:24,2026-04-12 12:55:24,59.0,True,False,synthetic,,,,,
283.0,SYN2DD315,Street light poles on 5th Cross installed but no power supply given for 53 days. Poles standing with no lights. Area completely dark at night.,"43, 5th Cross, Indiranagar, Bengaluru",Indiranagar,80.0,East,Electricity,40.0,resolved,OFF651,BESCOM,2025-11-13 12:55:24,2025-11-14 12:55:24,1.0,False,True,synthetic,,,,,
284.0,SYN10E52D,Sewage water mixing with drinking water pipeline near 100 Feet Road. Residents falling sick. Children having stomach infections. Health emergency situation in Kadubeesanahalli.,"120, 100 Feet Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Water,77.0,open,,BWSSB,2026-02-21 12:55:24,,,False,False,synthetic,,,,,
285.0,SYN7FBF54,Streetlight not working on Hosur Road near vegetable market for past 8 days. Area is completely dark at night. Women and elderly residents afraid to step out.,"204, Hosur Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Road,65.0,resolved,OFF582,Engineering,2026-01-11 12:55:24,2026-01-15 12:55:24,4.0,False,True,synthetic,,,,,
286.0,SYN89672E,Streetlight not working on MG Road near vegetable market for past 52 days. Area is completely dark at night. Women and elderly residents afraid to step out.,"275, MG Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Road,62.0,resolved,OFF910,Engineering,2025-12-26 12:55:24,2025-12-28 12:55:24,2.0,False,True,synthetic,,,,,
287.0,SYN3A77D7,Nala near Rajajinagar completely choked with garbage and debris. Overflows into residential area during rains. Has not been desilted for years.,"276, Panathur Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Drainage,40.0,resolved,OFF972,Engineering,2025-12-16 12:55:24,2026-01-17 12:55:24,32.0,True,False,synthetic,,,,,
288.0,REAL002,Construction happening on our property during court stay order obtained in 2017. Other party doing illegal construction. Site No 33 & 34 Naganathapura Village Bangalore South Taluk.,"Naganathapura Village, Bangalore South Taluk",JP Nagar,184.0,South,Encroachment,55.0,resolved,OFF704,Town Planning,2025-12-01 12:55:24,2025-12-28 12:55:24,27.0,False,True,real,,,,,
289.0,SYN909B31,Nala near Whitefield completely choked with garbage and debris. Overflows into residential area during rains. Has not been desilted for years.,"58, 3rd Block Main Road, Whitefield, Bengaluru",Whitefield,84.0,East,Drainage,47.0,resolved,OFF684,Engineering,2025-11-12 12:55:24,2025-11-17 12:55:24,5.0,False,True,synthetic,,,,,
290.0,SYNB78EE1,Street light poles on 5th Cross installed but no power supply given for 20 days. Poles standing with no lights. Area completely dark at night.,"84, 5th Cross, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Electricity,52.0,resolved,OFF509,BESCOM,2026-02-24 12:55:24,2026-03-21 12:55:24,25.0,False,False,synthetic,,,,,
291.0,SYN8DA3A8,Drainage work done near petrol bunk but not connected to main drain. Water accumulating and stagnating for 17 days. Work appears to be substandard.,"212, Borewell Road, Hebbal, Bengaluru",Hebbal,16.0,North,Drainage,33.0,open,,Engineering,2025-12-03 12:55:24,,,False,False,synthetic,,,,,
292.0,SYN9AAB00,Drainage blocked near Shivajinagar. Water stagnation on road and footpath for past 48 days after each rain. Mosquito breeding risk. Residents using alternate routes.,"65, Kanakapura Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Drainage,41.0,resolved,OFF614,Engineering,2025-11-16 12:55:24,2025-12-27 12:55:24,41.0,False,False,synthetic,,,,,
293.0,SYN1ED859,Electric meter box on Kanakapura Road left open and exposed to rain. Live wires visible. Children at serious risk. BESCOM not responding to urgent complaints.,"295, Kanakapura Road, Whitefield, Bengaluru",Whitefield,84.0,East,Electricity,96.0,resolved,OFF356,BESCOM,2026-01-06 12:55:24,2026-01-09 12:55:24,3.0,False,True,synthetic,,,,,
294.0,SYNFB8217,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"218, 2nd Main Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Water,37.0,open,,BWSSB,2026-03-04 12:55:24,,,False,True,synthetic,,,,,
295.0,SYN8BCB68,Rajakaluve encroachment near SBI branch blocking natural drainage. Flooding in residential area every year. BBMP not taking action against encroachers.,"180, Bannerghatta Road, KR Puram, Bengaluru",KR Puram,94.0,East,Drainage,75.0,open,,Engineering,2026-01-30 12:55:24,,,False,False,synthetic,,,,,
296.0,SYNBF702C,Storm drain on Sarjapur Road overflowing during rains. Sewage water entering houses in low lying area. Ground floor residents severely affected every monsoon.,"160, Sarjapur Road, KR Puram, Bengaluru",KR Puram,94.0,East,Drainage,51.0,resolved,OFF838,Engineering,2025-12-07 12:55:24,2026-02-26 12:55:24,81.0,False,False,synthetic,,,,,
297.0,SYNE946A3,Water supply timing in KR Puram is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"120, Mysore Road, KR Puram, Bengaluru",KR Puram,94.0,East,Water,18.0,resolved,OFF176,BWSSB,2026-01-31 12:55:24,2026-02-24 12:55:24,24.0,False,False,synthetic,,,,,
298.0,SYNAA9455,Storm drain near BTM Layout encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"81, Residency Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Encroachment,81.0,open,,Town Planning,2026-01-25 12:55:24,,,False,False,synthetic,,,,,
299.0,SYN90B1AB,No water supply in Marathahalli for past 32 days. Residents buying water tankers at Rs 800 per trip. BWSSB not responding. Please take immediate action.,"212, Old Airport Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Water,53.0,resolved,OFF146,BWSSB,2025-12-22 12:55:24,2026-01-15 12:55:24,24.0,False,False,synthetic,,,,,
300.0,SYN591DDD,Auto repair workshop on Outer Ring Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"238, Outer Ring Road, Banashankari, Bengaluru",Banashankari,165.0,South,Noise,26.0,resolved,OFF283,Health,2026-01-22 12:55:24,2026-06-15 12:55:24,144.0,False,False,synthetic,,,,,
301.0,SYNDBE7E9,Encroachment on BDA formed road near Nagawara. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"56, Borewell Road, Nagawara, Bengaluru",Nagawara,24.0,North,Encroachment,14.0,resolved,OFF730,Town Planning,2026-02-15 12:55:24,2026-08-22 12:55:24,188.0,False,False,synthetic,,,,,
302.0,SYN1C206A,Speed breaker missing on KR Road near school zone. Children crossing road at risk. Vehicles speeding dangerously. Multiple near misses reported.,"39, KR Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Road,72.0,open,,Engineering,2026-01-03 12:55:24,,,False,False,synthetic,,,,,
303.0,SYN91AD3F,Pourakarmikas sweeping road but leaving garbage in pile. Not collecting it in vehicle. Garbage pile left on road for days gets scattered by wind and animals.,"144, 1st Main Road, Banashankari, Bengaluru",Banashankari,165.0,South,Sanitation,10.0,open,,SWM,2026-02-06 12:55:24,,,False,False,synthetic,,,,,
304.0,SYN4440EC,Drainage blocked near JP Nagar. Water stagnation on road and footpath for past 53 days after each rain. Mosquito breeding risk. Residents using alternate routes.,"82, Hosur Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Drainage,48.0,open,,Engineering,2025-11-13 12:55:24,,,False,True,synthetic,,,,,
305.0,SYNC5C354,Pourakarmikas sweeping road but leaving garbage in pile. Not collecting it in vehicle. Garbage pile left on road for days gets scattered by wind and animals.,"153, HAL Airport Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Sanitation,36.0,open,,SWM,2026-02-26 12:55:24,,,False,False,synthetic,,,,,
306.0,SYN31C545,Open garbage dumping happening near Tumkur Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"186, Tumkur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Sanitation,25.0,resolved,OFF137,SWM,2025-12-24 12:55:24,2026-01-18 12:55:24,25.0,True,False,synthetic,,,,,
307.0,SYN5D14D9,Naala encroachment near Brigade Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 31 days.,"286, Brigade Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Encroachment,30.0,resolved,OFF939,Town Planning,2026-03-02 12:55:24,2026-06-19 12:55:24,109.0,False,False,synthetic,,,,,
308.0,SYN093696,Commercial establishment near vegetable market dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"42, 100 Feet Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Sanitation,35.0,open,,SWM,2025-12-06 12:55:24,,,False,False,synthetic,,,,,
